Datetime,Username,Text
2022-12-09 01:22:05+00:00,RidlaAinur,"@MataNajwa Dan harus diingat bahwa dalam RKUHP yg baru ini, pemerintah jg melarang zina, ini harus dikawal, jgn sampai krn ada bbrp pasal yg menurut kita masih abu abu, kemudian kita menuntut untuk membatalkan semuanya."
2022-12-09 01:21:03+00:00,wahyuir63537373,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI akan Menggugat Melalui MK https://t.co/YSN1HFuy7Z"
2022-12-09 01:18:21+00:00,Salomogus,"Kenapa harus ditolak??? Karena…

RKUHP Turunkan Hukuman Koruptor: Dipenjara Paling Singkat 2 Tahun
https://t.co/ul4OHNlJhH"
2022-12-09 01:15:02+00:00,sketsindonews,"Resahkan Kalangan Pers, SMSI Akan Gugat Pengesahan RKUHP https://t.co/uKoOmEqLtf"
2022-12-09 01:13:15+00:00,Aldikurrr,"coba asumsi masih netral ga pro pemerintah, pasti udah ada breakdown RKUHP dan kita tau mana yg bagus mana yg jelek.."
2022-12-09 01:09:45+00:00,Safriono90,"@GarudaMerPut Saya heran 
Kenapa saat ada pengesahan RKUHP Kontroversial
Dan lelang tanah air 
Tiba"" adalagi bom,bom dan bom
Lalu"" juga begitu.
Pola dan berpola"
2022-12-09 01:09:22+00:00,YudiSet16452924,"Beredar draf pengesahan RKUHP menjadi UU yg ditanda tangani oleh semua fraksi di DPR termasuk PKS 
@PKSejahtera harus menjelaskan masalah ini!!!"
2022-12-09 01:09:12+00:00,stoviadmnic,"@Askrlfess kemaren sih masih nggak setuju sama RKUHP karena #SemuaBisaKena aturan yg kayak selotip buat bungkam rakyat nya untuk melakukan sesuatu, apa apa engga boleh. setelah liat ni postingan kaya lebih baik di sah kan saja. daripada meresahkan mending mereka berdua di penjarakan aja."
2022-12-09 01:08:24+00:00,AlshaibaShihab,Dukung pengesahan RKUHP https://t.co/Z5hpGsiW5S
2022-12-09 01:06:33+00:00,AlshaibaShihab,RKUHP tdk membungkam https://t.co/QmV3FelkZD
2022-12-09 01:04:41+00:00,_indonesianpost,"Resahkan Kalangan Pers, SMSI Bakal Gugat Pengesahan RKUHP https://t.co/wqh90HWDM6"
2022-12-09 01:03:35+00:00,lololovedes_,Malu bgt ketika RKUHP Indonesia diketahui negara lain. Kita mau nolak juga udh g bisa karena udh disahkan. Maksud gw tuh gini knp sih DPR bikin peraturan yg membuat rakyat juga ikut menderita https://t.co/GWuKnDGOtO
2022-12-09 01:01:35+00:00,kabarkite,Pengesahan RKUHP Meresahkan Kalangan Pers https://t.co/8bGA6PYJOm
2022-12-09 00:57:17+00:00,widnyana_igst,"Intinya peraturan kayak gini lama2 bakal tenggelam alias gak dijalankan.
Coba deh tuh sekarang toa di rumah ibadah yg sebagian mennggangu beberapa kaum minor pasti bakal kalah dari power kaum mayor dan peraturan RKUHP pun gak bakal mempan."
2022-12-09 00:57:12+00:00,GenMediaNetwork,"Wakil Presiden (Wapres) Ma’ruf Amin turut angkat suara terkait pro kontra dengan pengesahan Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP) menjadi UU.

https://t.co/FBwynzK7di"
2022-12-09 00:56:37+00:00,sEntrawidyatama,"Pengesahan RKUHP Mendapat Banyak Kecaman Masyarakat Sipil
Dewan Perwakilan Rakyat (DPR) telah mengesahkan Rancangan Kitab Undang-undang Hukum Pidana (RKUHP) menjadi undang-undang dalam rapat paripurna yang berlangsung di Gedung DPR RI, Selasa (06/12/22).
#BeritaNasional 
#RKUHP https://t.co/abx9KNpjQS"
2022-12-09 00:56:23+00:00,Bagudek67,"Saya Yakin Jika RKUHP yang baru Disahkan di Bawa ke MK
Pasti Ditolak.
Sebab Mental Hakim MK Sekarang sudah Ketinggalan AKAL dan Kecerdasan."
2022-12-09 00:54:06+00:00,meansvanillaboy,"@Askrlfess MEDIA KONTOL

Harusnya yang disorotin itu prosedural RKUHP yang kurang sehingga jadi  produk yang bukan dari rakyat untuk kebaikan rakyat. Malah sorotin beberapa pasal doang yang mana headlinenya tidak merangkum isi beritanya. Aaaaaaaaaaaaaaaaaaa https://t.co/UOnYbZWrLU"
2022-12-09 00:52:47+00:00,Ijey,"Tipikal Jokowi: kalau udah rame (apalagi statistik wisata Bali jadi ancur gara-gara RKUHP), Presiden bakal cabut/tunda aturan itu."
2022-12-09 00:52:27+00:00,jojo_botak,"Kalo mereka ngetawain RKUHP yg baru
Yg ini bole kita ketawain jg kan https://t.co/ljKxDkBsXD"
2022-12-09 00:50:41+00:00,BalyanSiregar1,"@OposisiCerdas Mereka mulai gaungkan 3 periode, karena RKUHP sebagai alat untuk membungkam rakyat yang tidak setuju sudah disahkan..🤦‍♂️"
2022-12-09 00:49:26+00:00,detakkaltim,"RKUHP Disahkan, SMSI Akan Menggugat Melalui MK @@detakkaltim https://t.co/VcjoKqqaeO"
2022-12-09 00:49:18+00:00,SuaraBojonegoro,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI akan  Menggugat Melalui MK https://t.co/yuzxYI055U"
2022-12-09 00:47:41+00:00,PBNews_co,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI Akan Menggugat Melalui MK https://t.co/fKyjNvCyQv"
2022-12-09 00:47:24+00:00,AlshaibaShihab,Dukung RKUHP yg baru di sahkan https://t.co/xJgrzhWPTv
2022-12-09 00:46:39+00:00,mqfmjogja,"BINCANG SUDUT PANDANG

TEMA:
RKUHP RESMI JADI UNDANG-UNDANG

NARASUMBER :
1. DAVID EFENDI,S.IP., MA (PRAKTISI ILMU PEMERINTAHAN UMY)
2. ARDIANTO, SIP (TENAGA AHLI DPR RI - KETUA BIDANG PEMENANGAN PEMILU DPW PKS DIY)

92.3 MQFM
Manajemen Qolbu Jogja https://t.co/rRYjw4rMtw"
2022-12-09 00:46:03+00:00,27Anisyaisroini,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI akan  Menggugat Melalui MK https://t.co/7HmtVMopLC"
2022-12-09 00:45:59+00:00,27Anisyaisroini,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI akan  Menggugat Melalui MK https://t.co/7HmtVMFsNC"
2022-12-09 00:45:01+00:00,aaudrachmat,"@kayana_putri Jadi siapa yang membuat RKUHP di @DPR_RI, dosen, profesor, anggota dewan? Tanpa melibatkan praktisi hukum?
Masyarakat jadi tahu surat kelakuan baik untuk berbagai keperluan ada harganya."
2022-12-09 00:43:22+00:00,SubaktioKim77,@MataNajwa Ga sekalian rasan²/nggunjing ada RKUHP nya🤣
2022-12-09 00:41:03+00:00,Yusuf46668177,"Dah jadi karakter baru pemimpin indonesia kalo mikirin rakyak mesti ada perubahan dari diri sendiri seharusnyakan bukan dirinya yang dirubah tapi nasib rakyat nya yang diubah :D 
#RKUHP #Jokowi #sandiagouno #rkuhpcacatdemokrasi https://t.co/xIAGpiv5Zu"
2022-12-09 00:39:51+00:00,MediaUmat,"LBH Pelita Umat: Spirit RKUHP Hendaknya Bukan Sekadar Mengganti UU Kolonial

https://t.co/DtrYfKaoth https://t.co/X49I5FbEmR"
2022-12-09 00:39:35+00:00,Arissus31210013,"@DivHumas_Polri jelek lagi Indonesia di mata dunia
ini kenapa ya ya
1 oktober tragedi kanjuruhan abis itu Gempa di cianjur garut jember &amp; sukabumi terus semeru erupsi lagi abis itu bom bunuh diri Lord Rangga Meninggal RKUHP Disah kan 
Why Indonesia ? Why ?"
2022-12-09 00:38:21+00:00,ilhamdcp,@rafiprasetio apakah tidak takut rkuhp pak?? 🙈🔞
2022-12-09 00:34:46+00:00,KarlinaShaibah,"Demokrasi atau otoriter pak?

Bahkan media dunia menyebut jika RKUHP disahkan negeri ini bisa menjadi negara otoriter

#62NegaraOtoriter
#62NegaraOtoriter https://t.co/vz3BjlonGT"
2022-12-09 00:33:03+00:00,IngridInMono,"@ElioAglio @odorobolwols @wwwWINNERrrr Sampaikan ke MK? Duh mas/mba, yang kalian bilang SJW itu banyak yang ahli hukum juga yang sudah susah payah melobi adanya revisi draft RKUHP Kemaren tapi boro2 didengerin. Apalagi para SJW itu udah dapat laporan tentang penggunaan awal living law"
2022-12-09 00:32:18+00:00,halopaginws,Pengesahan RKUHP Meresahkan Kalangan Pers SMSI Akan Menggugat Melalui MK https://t.co/fSh1rTqpOD
2022-12-09 00:31:54+00:00,pranaladotco,"Pengesahan RKUHP Resahkan Pers, SMSI bakal Gugat lewat MK https://t.co/9MKMccPlOa"
2022-12-09 00:31:08+00:00,Anggita_lung,"Dalam Rancangan Kitab Undang-undang Hukum Pidana (RKUHP), Definisi kritik ditambahkan dalam penjelasan pasal 218 ayat 2 tentang penyerangan kehormatan atau harkat dan martabat Presiden dan Wakil Presiden. https://t.co/3hpQhOqPji"
2022-12-09 00:31:06+00:00,Anggita_lung,"Pasal larangan penghinaan presiden dan wakil presiden dalam Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP) sebaiknya tidak perlu menjadi polemik di masyarakat. sebab, pasal tersebut berisi larangan untuk menghina, bukan mengkritik dan masuk dalam kategori delik aduan. https://t.co/PS1u92thK3"
2022-12-09 00:29:46+00:00,faktaidn_,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI akan Gugat ke MK #RKUHP #kuhpuntuksemua #SMSI #banten

https://t.co/Lfwg8oJnrg"
2022-12-09 00:29:13+00:00,benedhicts,"Banyak kontroversi yang timbul dalam RKUHP baru.
Saya lebih setuju jika Yurisprudensi dibuat menjadi UU karena sudah ditelusuri dan menjadi pedoman untuk menyelesaikan perkara yang sama."
2022-12-09 00:29:11+00:00,benedhicts,"Dalam perumusan RKUHP baru ini cenderung hanya secara tulisan dan ide dari berbagai teori, tanpa melihat latar belakang dan efek terhadap jangka panjang dalam menghadapi era globalisasi."
2022-12-09 00:29:10+00:00,benedhicts,"Hukum Pidana itu bersifat memaksa dalam berbagai keadaan apapun, dan berlaku untuk umum serta tidak memandang terhadap orang atau golongan tertentu.
RKUHP baru mengandung banyak pro kontra yang semestinya ditelusuri terlebih dahulu diantara kemajemukan masyarakat Indonesia. https://t.co/8py4EvHD8h"
2022-12-09 00:28:40+00:00,IngridInMono,"@ElioAglio @odorobolwols @wwwWINNERrrr Duh ku capek sama yang bilang “tapi Indonesia butuh blablabla”. Kalo emang RKUHP ini niatnya memajukan, kenapa harus ada Living Law AKA pasal paling mengerikan di KUHP? Buat apa coba perlunya per komunitas netapin aturan sendiri? /1"
2022-12-09 00:27:04+00:00,SerikatNewscom,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI akan Menggugat Melalui MK https://t.co/4wI5FnZe7N"
2022-12-09 00:25:58+00:00,wasleee,"@wwwWINNERrrr Rkuhp ini justru akan berbalik buat Buzzer yg sekarang mendukung kekuasaan, di sahkan nya 1thn stngh thn sblum presiden lengser, yg ngeri tuch kalo yg berkuasa nanti justru lawan politiknya yg sekarang, dijamin dach buzzer2 yg sekarang dukung justru masuk Bui."
2022-12-09 00:25:31+00:00,Bank_Aconk,"RKUHP harus segera disahkan

RKUHP harus segera disahkan dengan tetap memperhatikan masukan publik. 

Pertama, demi menghadirkan kepastian hukum.
Kedua, RKUHP harus berorientasi pada hukum pidana modern yaitu keadilan retributif, keadilan restoratif, dan keadilan rehabilitatif. https://t.co/rRpriwRL0A"
2022-12-09 00:25:18+00:00,garuda080,"DPR resmi sahkan RKUHP pada Selasa, 6 Desember 2022. Jadi RUU KUHP bertujuan melakukan penataan ulang bangunan sistem hukum pidana nasional. RKUHP tidak membungkam masyarakat untuk melakukan kritik, sebab kritik merupakan bagian dari kebebasan berpendapat yang dilindungi UU. https://t.co/w2iqhldmi7"
2022-12-09 00:21:31+00:00,siataditwit1,"@YudiSet16452924 @psikopathati Lu..provokator tapi asal njeplak… yg ngesahkan RKUHP itu SEMUA Fraksi.. termasuk Nasdem, Golkar PKS dn lainya…"
2022-12-09 00:20:09+00:00,NamakuOnah,RKUHP kok hasilnya gitu amat ya? Banyak gak logisnya. Gimana ini pak @jokowi
2022-12-09 00:18:09+00:00,KarlinaShaibah,"Respon PBB terhadap RKUHP baru
Melanggar HAM???

Pantaslah kalau dikatakan
#62NegaraOtoriter
#62NegaraOtoriter https://t.co/m1ouzWdmhq"
2022-12-09 00:18:01+00:00,pakwebe,"Kalau You punya POV bahwa RKUHP bakal mempersulit rakyat, mau sampek kapanpun gk bakal direspon. Tapi kalau POVnya diganti mempersulit investasi dan memperburuk iklim investasi terutama dari luar. Mungkin bakal direvisi pasal²nya. wkwkwkwk."
2022-12-09 00:16:45+00:00,Irfqn_,"Kajian Islam Tematik: ""RKUHP Bermasalah? Saatnya Kembali pada Islam

Live di YouTube IKN Islamic TV via link berikut &gt;&gt;https://t.co/XLDXdidD3m&lt;&lt;

#SemuaBisaKena #BersamaTerapkanSyariah https://t.co/qP6DdBdcWi"
2022-12-09 00:15:11+00:00,tempodotco,Deretan Fakta Pengesahan RKUHP yang Dikhawatirkan Memperburuk Iklim Investasi https://t.co/g48ziawImL #TempoBisnis
2022-12-09 00:14:49+00:00,sidaknews,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI akan Menggugat Melalui MK https://t.co/97LKRgPoLw lewat @Prioritas.co.id"
2022-12-09 00:13:40+00:00,teguhtosa,"Bang Hotman, “Jadi misal saya duda, lalu suka sm janda. Kita liburan ke bali. Menginap berduaan. Lalu anak saya mengadu karena merasa dirugikan, gimana itu?” (Terkait RKUHP).

Lha…ya anaknya dinego aja supaya tidak merasa dirugikan dan ngga masukin delik aduan."
2022-12-09 00:13:37+00:00,Revenge00810455,"RKUHP versi 4 Juli 2022 bisa diakses oleh masyarakat di situs web resmi pemerintah, https://t.co/U6OIhJe2pB

""Dialog publik akan dilakukan scr tatap muka &amp; melalui media daring sehingga dpt lbh byk menjangkau lapisan masyarakat,""

Masih bilang otoriter❓

https://t.co/pKhQ7ZiYrH https://t.co/MUpKBR4HuI"
2022-12-09 00:10:39+00:00,mycroftisgood,@LILJA_XXVI Buzzerp buat rkuhp baru
2022-12-09 00:10:23+00:00,monopol51243953,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI akan Menggugat Melalui MK https://t.co/qngsEqoKnD"
2022-12-09 00:08:53+00:00,erasmus70,"Lebih pusing, Polisi yang masih pakai pasal 27(1) UU ITE padahal sudah ada UU TPKS utk kasus ini

Menunjukkan pemahaman polisi soal hukum atau minimal undang-undang baru masih rendah

Beginian gw ngeri dikasih RKUHP, pendidikan 6 bulan, bukan sarjana hukum, jadi penyidik 😢"
2022-12-09 00:04:38+00:00,mimbarbangsaid,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI akan Menggugat Melalui MK https://t.co/Ke7UtwkXMS"
2022-12-09 00:02:30+00:00,sidaknews,"Pengesahan RKUHP Meresahkan Kalangan Pers, SMSI akan Menggugat Melalui Mahkamah Konstitusi https://t.co/ABDsyM84yM lewat @SIDAKNEWS"
2022-12-09 00:01:39+00:00,AlNaknyaUmmu,"RKUHP DISAHKAN, EH YANG WALK OUT CUMA 1 ORANG. BUSYET DAH...
AWAS JANGAN MENGHINA LOH GAESS...
https://t.co/kmbKJwswxF

#62NegaraOtoriter 
#62NegaraOtoriter https://t.co/YkSd2bHOqA"
2022-12-09 00:00:11+00:00,voidotid,"RKUHP Disahkan, SMSI Akan Gugat ke Mahkamah Konstitusi https://t.co/moKAtjUg9p"
2022-12-09 00:00:11+00:00,HENDRIDEEN1,"Pengesahan RKUHP Meresahkan Kalangan Pers,SMSI akan Menggugat Melalui MK – Amanat Riau https://t.co/9q9Sq7Wg11"
2022-12-09 00:00:01+00:00,RakyatAsupan,"Listyo juga mengatakan bahwa pelaku terafiliasi dengan kelompok teroris Jamaah Ansharut Daulah (JAD). 
#bombunuhdiri 
Chelsea Islan 
Jackie Chan 
#IndonesianMusicAwards2022 
#rkuhp https://t.co/uy40NwCjwm"
2022-12-09 00:00:01+00:00,teropongfakta,"Listyo juga mengatakan bahwa pelaku terafiliasi dengan kelompok teroris Jamaah Ansharut Daulah (JAD). 
#bombunuhdiri 
Chelsea Islan 
Jackie Chan 
#IndonesianMusicAwards2022 
#rkuhp https://t.co/GL4x6e22VK"
2022-12-09 00:00:00+00:00,IndonesiaPintas,"Listyo juga mengatakan bahwa pelaku terafiliasi dengan kelompok teroris Jamaah Ansharut Daulah (JAD). 
#bombunuhdiri 
Chelsea Islan 
Jackie Chan 
#IndonesianMusicAwards2022 
#rkuhp https://t.co/CF0LWGHVru"
2022-12-09 00:00:00+00:00,Nana82017322,Pengesahan RKUHP Langkah Tepat Untuk Pembangunan Hukum Nasional #IKNUntukNKRIMaju #IKNuntukPemerataanEkonomi 👍 https://t.co/0vJRonVzPY
2022-12-08 23:57:23+00:00,sepertiiitu,"@Fanura4 @BucinnJaehyun @Hansoljang7 @littlekoobit Nah kan, makanya males kalo udah org luar ikut campur, padahal mba nana banyak menekankan RKUHP bagian kebebasan berekspresi, eh orang luar malah fokus bagian perngent*tan. memang kalau mau benerin rumah sendiri jgn mau dah dengerin apa kata org luar,"
2022-12-08 23:57:22+00:00,HENDRIDEEN1,"Pengesahan RKUHP Meresahkan Kalangan Pers,SMSI akan Menggugat Melalui MK – Amanat Riau https://t.co/9q9Sq7Wg11"
2022-12-08 23:57:19+00:00,Julie307,@IndonesiaKadrun Kena RKUHP gk nich..??! https://t.co/0jX1Qp9Ze7
2022-12-08 23:56:42+00:00,sunyongte,"@jinpinksi @Askrlfess Mjb, itu ada aturannya juga di RKUHP ?"
2022-12-08 23:56:03+00:00,zareena_azzahra,@piyyash Ini kalau zaman sekarang udah kena pasal RKUHP
2022-12-08 23:55:55+00:00,NkriDong,"@detikcom here we go! 😂
RKUHP ini bisa jadi side job bagi rakyat indo"
2022-12-08 23:54:04+00:00,m_4r1_oslo,Komentar pengacara senior  Hotman Paris Hutapea terhadap pengesahan RKUHP oleh DPR         😓😓😰 https://t.co/sF1s4rdD2U
2022-12-08 23:51:45+00:00,HasanBasri_RA,"@puanmaharani_ri Lahh anda di @DPR_RI udh bertahun2 ngapain aja...??? RKUHP koroptor apa benar di Kurangi Hukuman...??? jika benar berarti Koruptor dibiarkan dong.
Apa ini salah satu bentuk untuk antispasi bila terjadinya pergantia Presiden 2024 agar Para Koruptor sekarang ringan kedepan..?? 😀😀"
2022-12-08 23:49:17+00:00,PBNews_co,Pengesahan RKUHP Jadi Pukulan Mundur terhadap Nilai-nilai HAM https://t.co/UgCbAOK0TZ
2022-12-08 23:48:25+00:00,BagusDaboel69,@CNNIndonesia Pasal 240 RKUHP
2022-12-08 23:46:49+00:00,AlidoRicky,"@burjoracer @mouldie_sep Miss interpretation and media framing. ya kali pelancong2 luar bakal baca RKUHP sebelom traveling, di tambah emang negara ini udah bebas oknum? Klo saya jadi bule yah mending avoid at all cost, toh masih ada alternative yang lain"
2022-12-08 23:46:32+00:00,sukmoyudo,@keuangannews_id menghina mpr masuk delik rkuhp gak sih ?
2022-12-08 23:43:47+00:00,nandaadaa,RKUHP merupakan salah satu upaya pemerintah untuk menyusun suatu sistem rekodifikasi hukum pidana nasional #sahkanRKUHP Ganti Hukum Kolonial https://t.co/HCIR95AmHe
2022-12-08 23:41:38+00:00,idNalar,"Banyak Demo Tolak RKUHP, Hendarsam Marantoko Sarankan Uji Materiil ke MK - https://t.co/N3UXXpaMAp"
2022-12-08 23:40:38+00:00,arjunaamran,@BBCIndonesia Ada nda yah pasal begini dalam RKUHP?
2022-12-08 23:33:03+00:00,jamindependent,"SMSI akan Gugat Pengesahan RKUHP Melalui MK, Dinilai Meresahkan Kalangan Pers https://t.co/OF7nbTlAKg"
2022-12-08 23:25:55+00:00,SpiritOfWraith,"@CNNIndonesia RKUHP telah menghancurkan kebebasan berbicara ,"
2022-12-08 23:25:27+00:00,AditMKM,@dundee_laziale @pandji Beda. Itu yang anti RKUHP
2022-12-08 23:24:37+00:00,Aufaresoge,RKUHP baru udah kaya peraturan kantor aja.
2022-12-08 23:22:59+00:00,putihamidah1,"Mendukung penuh RKUHP(Rudapaksa)
#evakusumasundari
#evaksundari
#evasundari
#perempuanberani
#tokohinspiratif
#Jatim 
#Madiun 
#Nganjuk 
#jombang 
#Mojokerto https://t.co/eBFBxQwzl7"
2022-12-08 23:20:44+00:00,Zyanpatra,Curiga DPR Main-main di RKUHP Buntut Paripuna Hanya Dihadiri 18 Orang https://t.co/EzhPDI2aHP
2022-12-08 23:18:28+00:00,Thavit_Amoura,"Setelah disahkan nya RKUHP menjadi KUHP kemarin oleh DPR, maka berhati2 lah dalam berkomentar apalagi mengkritik.

#62NegaraOtoriter
#62NegaraOtoriter"
2022-12-08 23:16:32+00:00,oentoengsuratma,"@RamliRizal UU RKUHP digugat di MK juga masih ?? Contoh Gugatan Presiden Threshold 20% dari Akademik, Partisi Hukum Juga Politik Mental semuanya ?? Demokratisasi Mati pelan2.😔 https://t.co/NVQXSnC78H"
2022-12-08 23:13:43+00:00,La_Viola01,"Negara makin Otoriter jadi pejabat publik tapi tak mau dikritik. 
RKUHP akan dijadikan sebagai alat penggebuk bagi siapa saja yg kritis terhadap penguasa
#62NegaraOtoriter
#62NegaraOtoriter https://t.co/IMleD7Mzos"
2022-12-08 23:12:40+00:00,TintaSiyasi2020,"""Dikhawatirkan RKUHP Jadi Alat Represi, LBH Pelita Umat Mendesak Pemerintah Agar..."".

https://t.co/iA9XYm1t5x https://t.co/x6PC24GHQl"
2022-12-08 23:11:16+00:00,Oktawijaya2110,"Gaada salah nya kok sama RKUHP yang baru

Bismillah staff khusus DPR RI"
2022-12-08 23:11:01+00:00,ecosocrights,"RKUHP ini sebenarnya memalukan penguasa. Krn tdk ada argumen sahih utk membelanya, maka satu2nya cara utk selamatkan muka adalah dgn memutarbalikkan fakta : RKUHP dgn pasal2 karet ala kolonial dikampanyekan sbg produk reformasi/produk bangsa sendiri. 
#BatalkanHukumKolonial https://t.co/TKmWkBYyie"
2022-12-08 23:10:13+00:00,Desmon050781,@detikcom Btw masyarakat sipil yg mana y??sy sbg masyarakat sipil ga pernah setuju tuh sama yg nama nya RKUHP...kebijakan yg aneh2 jgn menjual atas nama rakyat...
2022-12-08 23:09:06+00:00,StoriesIDN,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/O7jjvSZO6D
2022-12-08 23:09:02+00:00,StoriesMKSR,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/mtd8gglgGb
2022-12-08 23:08:58+00:00,StoriesSRBY,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/i7bmUNh6FW
2022-12-08 23:08:54+00:00,StoriesYGY,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/IGHpBJKrko
2022-12-08 23:08:50+00:00,StoriesSMRG,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/vsT9SXFvGh
2022-12-08 23:08:46+00:00,StoriesBGR,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/NC3eywibrF
2022-12-08 23:08:43+00:00,StoriesBDG,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/rCs99Qm9hU
2022-12-08 23:08:39+00:00,StoriesMLNG,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/hEsEId1WS1
2022-12-08 23:08:35+00:00,StoriesBali,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/SAU4vURiHg
2022-12-08 23:08:31+00:00,StoriesJKT,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/3ex8oW9jny
2022-12-08 23:08:27+00:00,AdityaSani,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/E1ccMS1xYb
2022-12-08 23:08:23+00:00,briefdotid,Jubir Tim Sosialisasi RKUHP Bantah KUHP Langgar HAM https://t.co/hHHyPOHwJe
2022-12-08 23:07:36+00:00,305_BOSGENK,"RKUHP LEBIH KOLONIAL DAN REFRESIF
#62NegaraOtoriter
#62NegaraOtoriter https://t.co/46eETL0FA3"
2022-12-08 23:06:02+00:00,TintaSiyasi2020,"Agung Wisnuwardana: RKUHP Tidak Bisa Memenuhi Aspirasi Rakyat

https://t.co/BNgZKzlyCf https://t.co/20RdJTmUbL"
2022-12-08 23:05:49+00:00,gethuklindrirek,"Entah apa yg ada di benar para pemimpin kita sehingga tiba² saja mengesahkan RKUHP pada rapat paripurna DPR Selasa kemaren, padahal pekan ini masyarakat mengadakan aksi penolakan.
Serba-serbi MMC https://t.co/N3BUPwFlHE
#Islamkaffah"
2022-12-08 23:05:44+00:00,Nasrul_dhifahRR,"@OposisiCerdas Makin kelihatan tujuan RKUHP disahkan secepatnya,, biar memuluskan 3 periode'  knp krn dlm kuhp yg baru demo jd kegiatan pidana'"
2022-12-08 23:05:32+00:00,jentikmanis11,"Di tengah berbagai kontroversinya tiba² saja DPR mengesahkan RKUHP pada Selasa(6/12) kemaren.
Serba-serbi MMC https://t.co/3np6FDkMZN
#Islamkaffah"
2022-12-08 23:05:16+00:00,lumpia1444,"DPR baru saja mengesahkan RKUHP beberapa hari lalu. Ternyata pengesahan tersebut menuai banyak kontroversi.
Serba-serbi MMC https://t.co/5nqtwAlQ3b
#Islamkaffah"
2022-12-08 23:05:01+00:00,silompong88,"Pengesahan RKUHP yg tiba² menuai penolakan oleh berbagai komunitas.
Serba-serbi MMC https://t.co/mr8U4Si5qi
#Islamkaffah"
2022-12-08 23:04:46+00:00,esbuah90,"Tuai kontroversi, pengesahan RKUHP tak bebas dari kepentingan kekuasaan?
Serba-serbi MMC https://t.co/WXdQHutrAR
#Islamkaffah"
2022-12-08 23:01:01+00:00,5oul4ntidote,"Puluhan massa yg tergabung dlm Gerakan Suara Rakyat menggelar aksi damai di depan Gedung DPRD Sumbar, Rabu (7/12) siang. Mereka menuntut agar pasal dianggap bermasalah dlm RKUHP yg telah disahkan oleh DPR sgra dicabut.

#62NegaraOtoriter
#62NegaraOtoriter

https://t.co/Bq5yxuXQnb"
2022-12-08 23:00:40+00:00,305_BOSGENK,"Pengesahan segera Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP) dinilai banyak pihak akan membuat nyaman penguasa. Sebab, sejumlah pasal di dalamnya dianggap memungkinkan kriminalisasi atas kritik yang dilontarkan warga negara. 
#62NegaraOtoriter
#62NegaraOtoriter https://t.co/uQVTaY0EVz"
2022-12-08 22:59:10+00:00,agaisiP1Adalenj,"Pengesahan RKUHP dilaksanakan oleh DPR RI &amp; pemerintah di tengah kontroversi dari kalangan koalisi masyarakat sipil Sobat. Mmg sistem demokrasi, hukum yang dibuat dari akal manusia tak mampu menyejahterakan. Berbeda ketika Islam kaffah di-
Serba-serbi MMC:
https://t.co/cdiUumP9Kl https://t.co/DFoWu62y7q"
2022-12-08 22:50:19+00:00,asemlambung_,"RKUHP kebanyakan ngurusin selangkangan orang 🖕🏼

tentunya bkn RKUHP negara kita dongg 😊"
2022-12-08 22:50:08+00:00,Finatrean,"Eva Lusuma sundari dukung Pasal RKUHP Rudapaksa #Jatim
#Madiun
#Nganjuk
#jombang
#Mojokerto
#NganjukKotaAngin
#evakusumasundari
#evasundari
#perempuanberani
#tokohinspiratif https://t.co/UWfgumrCG5"
2022-12-08 22:47:57+00:00,YandraD31,"Legislatif itu kalo gak punya suara bulat dlm membuat produk hukum, punya opsi lain yaitu voting!
SENTET ada di RKUHP ; artinya mrk semua/mayoritas percaya SENTET!
Duh  #Marcel_Radhival 
Edukasi yang anda lakukan ternyata gagal untuk tuan/puan yang terhormat 🤣🤣🤣 https://t.co/2mORMJldLR"
